epoch,generator loss,discriminator loss,train score,test score,new test score
356,44.326527,-20.227446,0.5037910667063445,0.4583333333333333,0.5833333333333334
357,50.436707,-19.810566,0.50306631717315,0.4305555555555556,0.5714285714285714
358,59.183372,-19.772024,0.5069701801587135,0.4166666666666667,0.5833333333333334
359,53.142395,-19.38139,0.5064195631490688,0.5277777777777778,0.5357142857142857
360,49.870842,-20.244,0.5082407379908211,0.375,0.5357142857142857
361,49.86851,-19.424103,0.5046678800917768,0.4861111111111111,0.5238095238095238
362,48.95342,-20.264956,0.507301086088118,0.4722222222222222,0.5952380952380952
363,46.435177,-20.096523,0.5075782385797963,0.4305555555555556,0.5595238095238095
364,57.207336,-20.167372,0.4989579365649728,0.4166666666666667,0.5119047619047619
365,57.835808,-20.339249,0.5038219168076506,0.4027777777777778,0.5714285714285714
366,56.16449,-19.749304,0.5074492208389325,0.5,0.5
367,48.036358,-19.508589,0.5080183446322821,0.3888888888888889,0.4880952380952381
368,48.49102,-19.56358,0.5047210039880545,0.5277777777777778,0.6309523809523809
369,46.85316,-19.755287,0.5065123456107945,0.5,0.5119047619047619
370,43.48229,-19.658146,0.5082501664465368,0.4722222222222222,0.5833333333333334
371,52.686825,-19.888115,0.5081315470364487,0.5277777777777778,0.5
372,48.036465,-19.52664,0.5103032547892283,0.5138888888888888,0.5476190476190477
373,40.254414,-19.280342,0.5064402238750605,0.5277777777777778,0.5595238095238095
374,46.31683,-20.038637,0.5067766842764875,0.4444444444444444,0.5833333333333334
375,53.95314,-19.52789,0.5101094054918973,0.4583333333333333,0.5833333333333334
376,54.84849,-19.124086,0.5072023583355475,0.5138888888888888,0.5595238095238095
377,52.96408,-18.972305,0.5069754981122313,0.5277777777777778,0.5357142857142857
378,54.6807,-19.43285,0.5060738399107256,0.4444444444444444,0.4880952380952381
379,54.006226,-20.15675,0.5011260355791165,0.4722222222222222,0.5357142857142857
380,53.887463,-19.133108,0.5041524385731212,0.4444444444444444,0.6666666666666666
381,50.96436,-19.576797,0.5050440960916028,0.5,0.5476190476190477
382,50.896187,-19.22217,0.5041412980822618,0.5555555555555556,0.5238095238095238
383,55.383766,-18.939053,0.5040859821537115,0.4722222222222222,0.6190476190476191
384,51.48848,-19.158913,0.5068463012234452,0.4305555555555556,0.5238095238095238
385,49.832447,-18.806604,0.5088346060313979,0.4027777777777778,0.5476190476190477
386,48.27136,-19.356298,0.5019113306988966,0.4444444444444444,0.5952380952380952
387,49.557312,-19.509535,0.5027881280377445,0.4583333333333333,0.5833333333333334
388,51.922916,-18.707205,0.5054615268416712,0.5138888888888888,0.6071428571428571
389,49.498283,-19.442783,0.5005865888979254,0.4444444444444444,0.5476190476190477
390,56.528625,-19.178455,0.504538391859229,0.4444444444444444,0.5714285714285714
391,54.382233,-19.479223,0.50790004670033,0.3888888888888889,0.5595238095238095
392,50.75717,-19.335962,0.5078842355815776,0.4305555555555556,0.5714285714285714
393,55.92365,-19.278715,0.49948327736906234,0.4583333333333333,0.5595238095238095
394,53.906494,-19.18094,0.506218866104055,0.3611111111111111,0.5714285714285714
395,50.965054,-19.064478,0.5041792616857523,0.4166666666666667,0.5119047619047619
396,43.187668,-18.946676,0.5080077675147879,0.3888888888888889,0.5833333333333334
397,51.809795,-19.80031,0.5049911193317129,0.4305555555555556,0.5476190476190477
398,51.158844,-19.220028,0.5048027770701087,0.4861111111111111,0.5714285714285714
399,64.08912,-18.540436,0.5103679136188676,0.375,0.6309523809523809
400,64.0438,-18.412098,0.5057648323776872,0.4861111111111111,0.5476190476190477
401,51.322624,-19.056047,0.5078409574405731,0.4861111111111111,0.47619047619047616
402,47.016148,-18.819561,0.5025677911395854,0.4305555555555556,0.5238095238095238
403,56.66996,-18.899889,0.509858451862828,0.5138888888888888,0.5238095238095238
404,47.970325,-19.034773,0.5078757139755513,0.4027777777777778,0.5
405,49.039154,-18.23862,0.5026060245830123,0.5138888888888888,0.5595238095238095
406,46.86862,-18.5976,0.5075077986017485,0.5138888888888888,0.6071428571428571
407,41.302063,-18.387682,0.5086075032612968,0.5,0.5476190476190477
408,43.06717,-18.240553,0.5087947512080133,0.4583333333333333,0.5476190476190477
409,39.4184,-18.660398,0.5066026922162207,0.3888888888888889,0.5119047619047619
410,42.76437,-18.565472,0.5025218917441543,0.4305555555555556,0.5476190476190477
411,38.2181,-18.07716,0.503859883301747,0.5416666666666666,0.5833333333333334
412,38.711212,-18.278202,0.5029607700197238,0.4027777777777778,0.5595238095238095
413,34.353107,-18.33149,0.5080386926814376,0.5,0.6071428571428571
414,32.262123,-18.251236,0.5047125372702062,0.5138888888888888,0.4880952380952381
415,30.566866,-19.072445,0.5065189144467077,0.5,0.5119047619047619
416,31.546898,-17.670002,0.5056580915256654,0.4166666666666667,0.4880952380952381
417,38.786587,-17.90031,0.5031726285382979,0.5277777777777778,0.5714285714285714
418,31.567217,-17.938034,0.5070652755239275,0.4861111111111111,0.5238095238095238
419,27.083832,-17.780209,0.5072662370736492,0.5,0.5833333333333334
420,36.699013,-18.245787,0.5082719776286349,0.3472222222222222,0.5238095238095238
421,36.78455,-17.987965,0.5076497634078311,0.375,0.5357142857142857
422,40.854187,-18.489008,0.5075659064644139,0.5138888888888888,0.6309523809523809
423,34.98012,-18.043215,0.5056014729137205,0.4305555555555556,0.5476190476190477
424,38.552353,-18.250229,0.5083354768740918,0.5138888888888888,0.5238095238095238
425,31.581625,-18.205542,0.5073627286430965,0.4861111111111111,0.5595238095238095
426,41.90164,-17.956104,0.511341192097856,0.4722222222222222,0.5357142857142857
427,42.60604,-18.136566,0.5122350371093453,0.3472222222222222,0.5357142857142857
428,40.323017,-18.003572,0.5102651154948717,0.4444444444444444,0.5833333333333334
429,38.330185,-17.837873,0.5100066250749383,0.4027777777777778,0.5833333333333334
430,44.16887,-17.662863,0.5080319758110673,0.4861111111111111,0.5833333333333334
431,34.524624,-18.129953,0.5066650354814919,0.5138888888888888,0.5119047619047619
432,35.055733,-18.031975,0.5046695821942216,0.4861111111111111,0.5119047619047619
433,37.046577,-17.291988,0.5067462107457023,0.5,0.5833333333333334
434,37.26668,-17.593779,0.5079413548848387,0.4027777777777778,0.6071428571428571
435,35.65818,-17.993746,0.5085215070252266,0.4583333333333333,0.6190476190476191
436,46.458042,-17.732948,0.5039345655003001,0.4583333333333333,0.5357142857142857
437,49.10457,-17.44796,0.5065973927543834,0.3472222222222222,0.5476190476190477
438,49.28896,-17.70928,0.5116491766937723,0.5,0.5357142857142857
439,40.62494,-17.437466,0.5118684778527469,0.4166666666666667,0.6071428571428571
440,49.32797,-17.577173,0.5131405161523277,0.4305555555555556,0.5476190476190477
441,46.83731,-17.725424,0.5094711739150528,0.4444444444444444,0.47619047619047616
442,45.528793,-17.248684,0.5090384982659448,0.5138888888888888,0.5595238095238095
443,41.33439,-17.332615,0.5080700509416216,0.5138888888888888,0.5476190476190477
444,41.844223,-17.359259,0.5132588833195502,0.4722222222222222,0.5476190476190477
445,41.478962,-17.122232,0.5103944059510079,0.4305555555555556,0.5714285714285714
446,49.986935,-16.871256,0.5101653414445304,0.4722222222222222,0.5714285714285714
447,53.647785,-17.420044,0.5070776413443139,0.4305555555555556,0.5
448,50.657818,-17.691164,0.5104822928565992,0.5555555555555556,0.5119047619047619
449,44.953476,-17.314533,0.5069806961521321,0.4583333333333333,0.5119047619047619
450,50.464306,-17.509613,0.5077757023565238,0.4444444444444444,0.5357142857142857
451,47.655914,-17.884176,0.5085066374508634,0.4722222222222222,0.6071428571428571
452,37.272312,-17.619408,0.5112315436032917,0.5138888888888888,0.5952380952380952
453,38.25032,-17.330044,0.5108944831373625,0.4861111111111111,0.5119047619047619
454,41.241367,-17.212564,0.5113420707746666,0.4722222222222222,0.5119047619047619
455,42.5042,-17.475597,0.5107905298075969,0.4305555555555556,0.5714285714285714
456,31.203274,-17.454897,0.5108759282734077,0.4722222222222222,0.5119047619047619
457,31.693155,-16.707182,0.5125533334261059,0.4722222222222222,0.5119047619047619
458,36.156765,-16.579268,0.5125039722021898,0.4722222222222222,0.5833333333333334
459,40.875793,-17.542278,0.5133207205159084,0.4861111111111111,0.47619047619047616
460,31.466063,-16.271765,0.5071554289106476,0.4305555555555556,0.5952380952380952
461,33.41257,-17.3128,0.5061491340856691,0.4861111111111111,0.5714285714285714
462,33.248478,-17.478363,0.5122627514497469,0.5277777777777778,0.5833333333333334
463,35.745796,-17.058914,0.5129977319610317,0.4583333333333333,0.5833333333333334
464,30.426926,-17.044413,0.5125910358698917,0.4166666666666667,0.6071428571428571
465,35.157825,-16.788115,0.5126895826690405,0.375,0.5476190476190477
466,39.333866,-16.648106,0.5115733247978976,0.5,0.5595238095238095
467,35.92616,-17.24707,0.5111219712838329,0.3888888888888889,0.5238095238095238
468,44.556084,-17.31797,0.51159303603209,0.4722222222222222,0.5714285714285714
469,46.061577,-17.123938,0.5106639248692982,0.4583333333333333,0.5833333333333334
470,39.246456,-16.90597,0.508703219614556,0.5,0.5476190476190477
471,33.71317,-16.616835,0.5106811317834703,0.4583333333333333,0.5476190476190477
472,32.856327,-17.170525,0.5114319282568864,0.4722222222222222,0.5238095238095238
473,40.76112,-17.202421,0.509963884562295,0.4444444444444444,0.5476190476190477
474,53.32047,-16.813225,0.512849124142472,0.4583333333333333,0.5238095238095238
475,49.61591,-16.540106,0.509093550244057,0.4861111111111111,0.5595238095238095
476,44.541706,-16.967314,0.5165303426638759,0.4722222222222222,0.5119047619047619
477,44.619987,-16.75515,0.5086826423855916,0.5138888888888888,0.5119047619047619
478,42.800243,-16.492939,0.514249201363457,0.5,0.6071428571428571
479,47.53492,-17.166693,0.5114271346377499,0.4583333333333333,0.5476190476190477
480,46.442978,-17.005175,0.5148325649322528,0.5277777777777778,0.5476190476190477
481,51.39787,-16.976152,0.5143275459826719,0.4861111111111111,0.5833333333333334
482,53.098988,-16.582771,0.5138034430153899,0.5416666666666666,0.5952380952380952
483,43.058983,-16.495209,0.5159816007869762,0.5416666666666666,0.5119047619047619
484,42.411743,-16.94121,0.5140003646061932,0.5555555555555556,0.5952380952380952
485,38.58693,-16.693562,0.5162509940981848,0.4722222222222222,0.5714285714285714
486,35.516174,-16.786213,0.5123575923973004,0.4027777777777778,0.5952380952380952
487,41.15459,-16.697023,0.5127440887774617,0.4861111111111111,0.5238095238095238
488,32.944252,-16.466063,0.5127290325109612,0.4583333333333333,0.5476190476190477
489,44.935608,-16.87584,0.5149735122821517,0.4583333333333333,0.5595238095238095
490,39.317253,-16.458637,0.5149894367667565,0.4583333333333333,0.5
491,38.518776,-16.675062,0.5147770800483328,0.4444444444444444,0.5714285714285714
492,39.027267,-16.443424,0.5154041637805343,0.4444444444444444,0.5357142857142857
493,30.778442,-16.995554,0.5130083993055183,0.5138888888888888,0.5714285714285714
494,38.26888,-16.929504,0.5132835262390564,0.4027777777777778,0.5714285714285714
495,41.647274,-16.78682,0.5126275881502019,0.375,0.5238095238095238
496,37.904316,-16.664124,0.5113438422943244,0.4305555555555556,0.5595238095238095
497,37.815525,-16.30027,0.5182912063586206,0.5,0.6071428571428571
498,33.795155,-16.249384,0.5152185021862185,0.4722222222222222,0.6309523809523809
499,45.455814,-16.320206,0.5178978417378161,0.4861111111111111,0.5238095238095238
500,38.283005,-16.280186,0.5139252208129378,0.5138888888888888,0.5476190476190477
501,29.298529,-16.486765,0.5185460446768813,0.4861111111111111,0.5595238095238095
502,37.32001,-16.434656,0.517352302147896,0.4722222222222222,0.5595238095238095
503,29.093412,-16.131495,0.5121364522809194,0.4166666666666667,0.5
504,32.451557,-16.430983,0.5153218825891304,0.4305555555555556,0.5
505,40.206352,-16.525553,0.511948299940702,0.5138888888888888,0.5476190476190477
506,38.988785,-15.9632015,0.5167854221132144,0.4861111111111111,0.5357142857142857
507,37.926445,-16.815239,0.5157011195045063,0.5138888888888888,0.5595238095238095
508,32.955257,-16.495607,0.5136558336550675,0.5138888888888888,0.5
509,27.499723,-16.32273,0.5137699513274218,0.4166666666666667,0.5714285714285714
510,37.2164,-16.817171,0.5121508396947053,0.4444444444444444,0.5595238095238095
511,35.1256,-16.089195,0.5140608226821913,0.5,0.5833333333333334
512,38.086807,-15.97026,0.5141133239014769,0.5138888888888888,0.5595238095238095
513,39.29843,-16.431417,0.5184706674723341,0.4583333333333333,0.5357142857142857
514,35.74476,-16.143099,0.5174456572629378,0.5416666666666666,0.5119047619047619
515,28.959661,-16.46223,0.5173993467801989,0.5,0.5952380952380952
516,31.762352,-16.254904,0.5168683262885765,0.4583333333333333,0.6190476190476191
517,36.482773,-16.360933,0.5181433322041478,0.5138888888888888,0.5595238095238095
518,45.601192,-16.406174,0.5135036873624982,0.5277777777777778,0.5833333333333334
519,46.108418,-16.386124,0.5154250812245417,0.5277777777777778,0.4880952380952381
520,36.301598,-16.306467,0.5159841087671896,0.4583333333333333,0.5119047619047619
521,38.295208,-16.378105,0.513236193737847,0.4166666666666667,0.5952380952380952
522,47.63826,-16.635025,0.5179062560674077,0.4861111111111111,0.5119047619047619
523,36.895653,-15.955644,0.5176965639501446,0.4722222222222222,0.5714285714285714
524,29.30297,-16.213911,0.5203948433192439,0.4861111111111111,0.5238095238095238
525,41.431194,-16.173851,0.5159346022092979,0.5277777777777778,0.5714285714285714
526,39.626328,-16.200792,0.5156495299750666,0.5,0.5476190476190477
527,42.90864,-15.76146,0.5143880415361007,0.4861111111111111,0.5833333333333334
528,47.180782,-16.611382,0.5135356987738124,0.5,0.5833333333333334
529,44.41138,-15.826221,0.514080370290605,0.4722222222222222,0.5714285714285714
530,45.503227,-15.999894,0.5150658635670297,0.4444444444444444,0.5833333333333334
531,40.68209,-15.8580475,0.5190513504562984,0.3472222222222222,0.5714285714285714
532,46.15948,-15.537911,0.5169311695681852,0.4444444444444444,0.5119047619047619
533,44.843296,-15.848574,0.5183729951428364,0.5277777777777778,0.5833333333333334
534,38.241634,-16.600412,0.5143587118767534,0.4722222222222222,0.5833333333333334
535,33.956123,-15.870861,0.5130726669487685,0.4166666666666667,0.5357142857142857
536,37.405163,-15.622731,0.5146695692964378,0.5138888888888888,0.6309523809523809
537,42.095974,-16.258593,0.5187484352328395,0.5,0.5476190476190477
538,33.292747,-16.01475,0.5151277251985805,0.4305555555555556,0.5595238095238095
539,38.79228,-16.18076,0.5182113369455604,0.5,0.4880952380952381
540,44.76776,-15.639192,0.5206162824585998,0.5138888888888888,0.5476190476190477
541,37.136684,-15.698733,0.5170445050580278,0.4583333333333333,0.5833333333333334
542,39.25579,-15.999913,0.5167774836480953,0.4583333333333333,0.5595238095238095
543,46.808117,-15.971022,0.5165173937336176,0.5,0.5
544,38.860054,-15.712817,0.5161740055630216,0.5416666666666666,0.6309523809523809
545,39.75701,-15.792277,0.5151346053525885,0.5,0.5714285714285714
546,33.05347,-15.563281,0.5171784409382736,0.4583333333333333,0.5476190476190477
547,33.74198,-15.973674,0.5146339197045254,0.375,0.5
548,41.03797,-15.346343,0.5101397933747959,0.4583333333333333,0.5
549,46.33045,-15.435774,0.5161875799492099,0.3611111111111111,0.5595238095238095
550,47.88978,-15.439948,0.518225576271547,0.4444444444444444,0.5238095238095238
551,41.336468,-15.595806,0.512705095419964,0.4444444444444444,0.5476190476190477
552,38.852413,-15.75343,0.5174261922265997,0.5,0.5714285714285714
553,41.523293,-15.454413,0.5155358003396543,0.4305555555555556,0.5119047619047619
554,33.467545,-15.666977,0.5204124288598379,0.5138888888888888,0.5238095238095238
555,34.849453,-15.167627,0.5206775849878222,0.4583333333333333,0.5119047619047619
556,42.81971,-15.701688,0.5192967298806176,0.4861111111111111,0.5238095238095238
557,39.51746,-15.405774,0.5197620840336872,0.4305555555555556,0.6428571428571429
558,42.97557,-15.448279,0.5197445604867871,0.5416666666666666,0.5
559,43.130714,-15.218093,0.5196217992804185,0.3888888888888889,0.5357142857142857
560,37.730103,-15.736209,0.5164290432788956,0.4444444444444444,0.6309523809523809
561,38.178085,-15.447298,0.5181576107344887,0.4027777777777778,0.5714285714285714
562,36.675404,-15.4088955,0.519792906372514,0.4583333333333333,0.6666666666666666
563,39.974174,-15.4325,0.5196892517894867,0.4583333333333333,0.5952380952380952
564,30.834335,-15.604328,0.5195447062248555,0.5,0.6071428571428571
565,31.163977,-15.455706,0.5225659350245706,0.4722222222222222,0.6428571428571429
566,35.19119,-15.428193,0.5200667943523278,0.5138888888888888,0.6071428571428571
567,32.948753,-15.336039,0.5147511555145434,0.4444444444444444,0.5833333333333334
568,37.43872,-15.613613,0.5252132714008105,0.5277777777777778,0.5119047619047619
569,40.179256,-15.218568,0.5209403493662608,0.5555555555555556,0.5833333333333334
570,37.567783,-14.876751,0.518072894058508,0.4861111111111111,0.4880952380952381
571,43.272736,-15.267019,0.5196059773653702,0.4861111111111111,0.5595238095238095
572,33.10287,-14.867966,0.5183131369240317,0.4305555555555556,0.5952380952380952
573,33.5741,-14.844726,0.5173543972192275,0.4583333333333333,0.5952380952380952
574,40.679726,-15.110314,0.5185634164682591,0.4722222222222222,0.5476190476190477
575,31.999556,-14.829788,0.5219769232475253,0.5,0.5952380952380952
576,30.945051,-15.160367,0.518461942738996,0.4861111111111111,0.5595238095238095
577,46.359444,-15.080809,0.5218208417339821,0.4722222222222222,0.6190476190476191
578,43.173218,-15.216499,0.5238547057630969,0.4722222222222222,0.5714285714285714
579,38.982365,-15.189776,0.5201454438969582,0.4166666666666667,0.5833333333333334
580,40.36563,-15.0681305,0.5243951128695343,0.4722222222222222,0.5952380952380952
581,37.928078,-15.03811,0.5211992352374906,0.4305555555555556,0.5833333333333334
582,40.10133,-15.14881,0.5237230145908083,0.5138888888888888,0.5595238095238095
583,39.022915,-15.208589,0.5182657151370099,0.5555555555555556,0.5952380952380952
584,40.27206,-14.917042,0.5163816090057577,0.5277777777777778,0.5952380952380952
585,36.048195,-15.261717,0.5138915728744591,0.5555555555555556,0.5952380952380952
586,31.209526,-14.904531,0.516606927648282,0.4444444444444444,0.5238095238095238
587,38.19323,-15.674319,0.518601906846395,0.5,0.5595238095238095
588,42.91393,-15.333525,0.520145091939326,0.4861111111111111,0.6190476190476191
589,44.47095,-15.091101,0.5225525931409779,0.4861111111111111,0.5714285714285714
590,40.75223,-14.754017,0.5208874419274272,0.5833333333333334,0.5595238095238095
591,43.460693,-15.199333,0.5190015968952199,0.4861111111111111,0.5119047619047619
592,43.01257,-14.755616,0.5196476131622967,0.4444444444444444,0.5714285714285714
593,48.058422,-15.412028,0.5183377281807878,0.4305555555555556,0.4880952380952381
594,51.84239,-15.243115,0.5165182729140397,0.5416666666666666,0.5714285714285714
595,44.988968,-14.772652,0.5219342953030797,0.5833333333333334,0.6190476190476191
596,39.98708,-15.064855,0.5201475777096742,0.4722222222222222,0.5952380952380952
597,32.844498,-15.046193,0.5191044069807186,0.4861111111111111,0.6071428571428571
598,33.620747,-14.549309,0.5188492160903866,0.4027777777777778,0.5119047619047619
599,37.004692,-14.9658985,0.5191976444068747,0.5,0.5476190476190477
600,45.64565,-14.897392,0.5199414603993922,0.5,0.5476190476190477
601,34.843136,-15.244146,0.5239695301471429,0.4722222222222222,0.5714285714285714
602,39.304432,-14.7053385,0.5162379323689099,0.5416666666666666,0.5357142857142857
603,43.782314,-15.193602,0.5212997719186596,0.4722222222222222,0.6309523809523809
604,36.21582,-14.5552225,0.5202173467475446,0.5,0.5476190476190477
605,36.473454,-14.95699,0.5202159974965539,0.5277777777777778,0.5476190476190477
606,37.75263,-14.540591,0.516589968592837,0.5138888888888888,0.4880952380952381
607,43.961086,-14.603188,0.5196706863318477,0.4861111111111111,0.6666666666666666
608,47.0994,-14.571365,0.5240141633028772,0.4861111111111111,0.5238095238095238
609,41.33821,-14.265072,0.5246124039741468,0.5277777777777778,0.6071428571428571
610,37.955334,-14.685964,0.5216093303040519,0.4861111111111111,0.5119047619047619
611,37.883316,-15.049066,0.5235764963725571,0.4444444444444444,0.6309523809523809
612,40.427685,-14.540335,0.5221004060948853,0.4444444444444444,0.6309523809523809
613,31.055502,-14.574124,0.5230729738171662,0.5,0.5476190476190477
614,41.63511,-14.648953,0.5233137661795296,0.4722222222222222,0.6547619047619048
615,37.518044,-14.514169,0.5214181539879104,0.4166666666666667,0.5476190476190477
616,45.07339,-14.652781,0.5222080249532831,0.5555555555555556,0.5357142857142857
617,50.338737,-14.708336,0.5239556936765569,0.4861111111111111,0.5714285714285714
618,48.99006,-14.452519,0.5271222938858067,0.4444444444444444,0.5
619,47.43889,-14.56969,0.5231950459656268,0.4166666666666667,0.5119047619047619
620,49.60745,-14.565822,0.5186956170993131,0.4861111111111111,0.5476190476190477
621,49.165745,-14.446937,0.5194897650773401,0.4722222222222222,0.5833333333333334
622,51.84045,-14.230103,0.5206559091729429,0.5416666666666666,0.5714285714285714
623,49.528137,-14.8101015,0.5240181993805882,0.5555555555555556,0.5
624,52.966595,-14.027518,0.5260101137761781,0.4861111111111111,0.5476190476190477
625,55.893856,-14.419712,0.5214175380141993,0.5277777777777778,0.6190476190476191
626,48.577026,-14.530261,0.5220308934812232,0.4444444444444444,0.5714285714285714
627,56.506737,-14.513243,0.5207977439714017,0.5138888888888888,0.5238095238095238
628,55.766132,-14.770343,0.523566871677201,0.5277777777777778,0.5952380952380952
629,50.996044,-14.608395,0.5170732416852127,0.4861111111111111,0.5833333333333334
630,56.28949,-13.974061,0.5271759734417002,0.5277777777777778,0.5714285714285714
631,57.344505,-14.3659315,0.5222872513621613,0.4305555555555556,0.6309523809523809
632,46.955715,-14.406238,0.5230984218125465,0.5,0.5833333333333334
633,46.577312,-14.565186,0.5240751645012126,0.4722222222222222,0.5833333333333334
634,44.988968,-14.394156,0.524652156150574,0.5277777777777778,0.5952380952380952
635,42.898186,-14.306642,0.5232306338390014,0.5416666666666666,0.5595238095238095
636,46.547832,-14.332476,0.5238578542673945,0.4722222222222222,0.5833333333333334
637,49.82889,-13.946307,0.5246272144016394,0.4305555555555556,0.5833333333333334
638,56.654495,-14.247947,0.5234341848622249,0.4583333333333333,0.5238095238095238
639,55.386936,-15.033711,0.521384290962268,0.4861111111111111,0.5714285714285714
640,55.628,-14.285448,0.5296077293994054,0.5277777777777778,0.5476190476190477
641,63.80783,-13.982119,0.5215796766378668,0.5138888888888888,0.6309523809523809
642,48.70843,-14.245292,0.5227119910492518,0.4444444444444444,0.5595238095238095
643,51.2953,-14.132281,0.5240868208361955,0.4444444444444444,0.6190476190476191
644,49.81765,-14.184026,0.518300726893633,0.5,0.5357142857142857
645,48.05324,-13.971271,0.5227821124240835,0.4583333333333333,0.5595238095238095
646,44.37156,-13.952514,0.5241045522432192,0.5416666666666666,0.5357142857142857
647,43.61515,-13.7875185,0.5237297544362963,0.5,0.6190476190476191
648,40.491875,-14.51151,0.5252501760556217,0.4583333333333333,0.5952380952380952
649,51.821938,-13.876001,0.5239604258189895,0.4861111111111111,0.6547619047619048
650,48.56853,-14.412247,0.5228845089759329,0.5833333333333334,0.5833333333333334
651,54.835632,-13.703903,0.5198734009900705,0.5694444444444444,0.5476190476190477
652,52.96011,-14.603419,0.5246446439758036,0.4583333333333333,0.5595238095238095
653,60.732716,-13.966343,0.5218282775325229,0.4722222222222222,0.5714285714285714
654,51.93511,-14.282575,0.5239029807164132,0.4861111111111111,0.6071428571428571
655,51.024876,-13.944087,0.5251791205076545,0.4444444444444444,0.5833333333333334
656,53.765156,-14.207969,0.5208536280854076,0.5277777777777778,0.6190476190476191
657,51.873398,-13.920281,0.5220656487086677,0.4444444444444444,0.5476190476190477
658,57.261284,-13.851546,0.5187382304152165,0.4583333333333333,0.6547619047619048
659,57.457428,-13.980983,0.5218855705558955,0.3888888888888889,0.6071428571428571
660,46.545853,-13.729951,0.5261657208748768,0.4722222222222222,0.5833333333333334
661,35.19442,-13.815078,0.5219580288679159,0.5138888888888888,0.6071428571428571
662,43.22561,-14.032275,0.5201939255626468,0.5694444444444444,0.6071428571428571
663,50.128635,-13.836123,0.523542781871669,0.5,0.6071428571428571
664,40.398113,-13.955041,0.5203104453596603,0.4583333333333333,0.5357142857142857
665,44.288208,-14.395146,0.5204854382704648,0.4861111111111111,0.5833333333333334
666,52.594913,-14.254049,0.5223449885266954,0.5,0.5238095238095238
667,59.02046,-14.04976,0.5242927949054147,0.3888888888888889,0.5238095238095238
668,54.062798,-13.45008,0.5244933973914371,0.5833333333333334,0.4880952380952381
669,48.388504,-13.714648,0.5221614505196998,0.5,0.5476190476190477
670,48.22402,-13.729547,0.5244962465045228,0.5277777777777778,0.5952380952380952
671,52.1674,-13.992637,0.5225512789657062,0.4583333333333333,0.5595238095238095
672,53.614273,-13.766786,0.522992286982932,0.5138888888888888,0.5238095238095238
673,57.47843,-14.066921,0.5228245761751912,0.4861111111111111,0.5833333333333334
674,63.7555,-13.927646,0.5210697353295851,0.5416666666666666,0.6071428571428571
675,56.07005,-14.104456,0.5236789291184554,0.4583333333333333,0.5952380952380952
676,48.450138,-14.022642,0.5219566977087671,0.4444444444444444,0.5833333333333334
677,43.41938,-13.602108,0.5276464820181394,0.4861111111111111,0.5714285714285714
678,50.72663,-13.608749,0.5223337766408078,0.5,0.5714285714285714
679,49.29588,-13.638906,0.5224131503956619,0.4305555555555556,0.5833333333333334
680,55.105946,-13.657568,0.5236831959396551,0.4583333333333333,0.5357142857142857
681,56.37791,-13.935134,0.5238298285958791,0.5277777777777778,0.5476190476190477
682,61.73209,-13.918506,0.5263103181426504,0.4722222222222222,0.5833333333333334
683,64.19906,-13.410977,0.526751028663698,0.5416666666666666,0.5476190476190477
684,61.919228,-13.697356,0.5238342131003106,0.5,0.6071428571428571
685,56.96864,-13.450869,0.5245147314663656,0.4861111111111111,0.5595238095238095
686,59.84483,-13.654627,0.518300200888023,0.5138888888888888,0.6309523809523809
687,52.445175,-13.768584,0.5227840592918017,0.5277777777777778,0.5833333333333334
688,53.305607,-13.59783,0.5188263450531869,0.4722222222222222,0.5714285714285714
689,62.459496,-13.474826,0.5239375105243912,0.5,0.6547619047619048
690,58.536594,-13.672419,0.5214339374593976,0.5694444444444444,0.5833333333333334
691,55.80108,-13.610078,0.5239578553427321,0.4861111111111111,0.5476190476190477
692,51.347393,-13.537551,0.5225952435593453,0.5138888888888888,0.5
693,57.439117,-13.035597,0.5237048363864265,0.5416666666666666,0.6071428571428571
694,56.312313,-13.628066,0.5228036894400706,0.4583333333333333,0.6309523809523809
695,60.22573,-13.889628,0.5276225294408697,0.5972222222222222,0.5595238095238095
696,59.948357,-13.500227,0.5252154517988644,0.5277777777777778,0.5595238095238095
697,64.66931,-13.398986,0.5232521515187325,0.4722222222222222,0.5119047619047619
698,59.95357,-13.633312,0.5253755900146375,0.4444444444444444,0.5476190476190477
699,61.75844,-13.746397,0.520217386570308,0.5138888888888888,0.5357142857142857
700,63.97007,-13.473942,0.5232237732696974,0.5277777777777778,0.5595238095238095
701,56.679398,-7.130013,0.5218480714776353,0.5,0.5476190476190477
702,48.59067,-7.8789964,0.5221760866767748,0.5,0.5476190476190477
703,47.242085,-8.696358,0.5242861043444502,0.5138888888888888,0.6309523809523809
704,44.451748,-8.07874,0.5294799903452266,0.4722222222222222,0.5952380952380952
705,43.118156,-8.75477,0.5235138708116578,0.4861111111111111,0.5476190476190477
706,44.535545,-8.850172,0.5280302314919396,0.5416666666666666,0.5595238095238095
707,43.634243,-8.795155,0.5306971761816027,0.4305555555555556,0.5952380952380952
708,43.819286,-8.406456,0.5286927303393817,0.5833333333333334,0.5833333333333334
709,51.65282,-8.840062,0.5294158759011973,0.5,0.6190476190476191
710,47.39964,-8.245607,0.5249970271723239,0.4861111111111111,0.5714285714285714
711,45.6631,-8.877295,0.5271129092617818,0.4722222222222222,0.5357142857142857
712,42.022907,-8.226438,0.5286868207113689,0.5555555555555556,0.6190476190476191
